order_id,user_id,timestamp,item_id,delivery_status
1406,4465,2020-06-28 13:38:08,ad9b2dfd-2967-4242-80b8-86f253d9d113,Delivered
1407,4497,2020-06-28 13:56:32,05d20a80-c6b7-44c3-a053-cd9c8a30adbf,Delivered
1408,2847,2020-06-28 14:14:57,7e0e0e1f-9798-4f20-843f-df9a1ae2d878,Delivered
1409,2156,2020-06-28 14:33:10,c0417333-f966-420f-8e65-93bf708887b8,Delivered
1410,3687,2020-06-28 14:51:23,97e3083a-c6fc-4c52-a4dc-f29ba90d9214,Delivered
1411,2086,2020-06-28 15:09:44,b4ca4662-0249-4a2f-99c0-f5e4b2157421,Delivered
1412,2813,2020-06-28 15:28:06,e65ebcd0-dd43-4fe6-a54a-9e23afbd19fb,Delivered
1413,1252,2020-06-28 15:46:32,2314f923-cffd-4286-aaf1-fd016bf8a06d,Delivered
1414,1982,2020-06-28 16:04:48,94a0ad41-8b19-4ecb-b0d7-33704e2d4421,Delivered
1415,1093,2020-06-28 16:23:13,fcb6244e-d745-41cc-b364-961cc301e36e,Delivered
1416,2438,2020-06-28 16:41:21,2e22e921-bdf1-4c4a-ae6f-fb15bfa24110,Delivered
1417,1315,2020-06-28 16:59:43,7dc2e174-b41c-48a2-ba8f-0248217d42c0,Delivered
1418,4151,2020-06-28 17:18:03,4e59a438-e915-44d8-b15e-75b923c60639,Delivered
1419,3657,2020-06-28 17:36:35,a17b4428-be23-4ccf-820c-e4d502b18979,Delivered
1420,3592,2020-06-28 17:54:50,c15d7a38-9df9-44ee-8733-6bda17f89e8c,Delivered
1421,3134,2020-06-28 18:13:11,ef141770-2f8f-41c0-998c-03ee060daa41,Delivered
1422,1492,2020-06-28 18:31:30,59a9a899-f122-4e4e-8796-fe683d90fcc3,Delivered
1423,3325,2020-06-28 18:49:52,3c9976f4-b16d-4a09-b4e9-4f33da92a7e7,Delivered
1424,180,2020-06-28 19:08:08,2314f923-cffd-4286-aaf1-fd016bf8a06d,Delivered
1425,477,2020-06-28 19:26:30,a3d102ea-c01f-4c8b-ae38-08402bc32712,Delivered
1426,3986,2020-06-28 19:44:46,41675b9d-d2bd-41e2-bd56-870dd05df97b,Delivered
1427,4197,2020-06-28 20:03:01,dfee5337-9791-4d76-b4e3-7b9ea3825dfe,Delivered
1428,1970,2020-06-28 20:21:33,8e772d7a-3921-4cf8-bf97-e428e90eeba1,Delivered
1429,4565,2020-06-28 20:39:46,f4becdcc-2e42-44c2-bbac-ad50b9a6126b,Delivered
1430,4144,2020-06-28 20:58:00,836d01d4-df2c-4f79-82f3-45c077bec73f,Delivered
1431,4997,2020-06-28 21:16:29,55be2f49-6c2b-4990-92a7-9cf29beea18c,Delivered
1432,4318,2020-06-28 21:34:51,072ded32-2903-4f35-9f28-d6284c5f5605,Delivered
1433,3361,2020-06-28 21:53:04,e89c9268-7e07-459a-8596-76f69451e563,Delivered
1434,4837,2020-06-28 22:11:21,2a372402-5ea1-42cb-b374-0f6c10200fcc,Delivered
1435,4595,2020-06-28 22:29:54,f0eff346-f331-4f8e-864f-6aaf67400e32,Delivered
1436,1719,2020-06-28 22:48:12,32f7056c-6a02-4704-a6ae-cb45877791b7,Delivered
1437,2214,2020-06-28 23:06:24,d37f2c71-3ed8-4b5c-b65d-06bb3ca69943,Delivered
1438,3965,2020-06-28 23:24:49,a4173910-cab1-4897-8317-ac138109ba8d,Delivered
1439,2684,2020-06-28 23:43:02,31b83eb4-bd8a-4b5a-87ff-f52abe6aa1f4,Delivered
1440,736,2020-06-29 00:01:26,6c85503d-9803-411c-b421-a4c768734b09,Delivered
1441,2416,2020-06-29 00:19:51,28ae4b79-78e1-42ed-95a1-38fb306144b2,Delivered
1442,3291,2020-06-29 00:38:06,f7682a3c-fd50-4225-8bb7-3b82d815c37a,Delivered
1443,912,2020-06-29 00:56:35,0770ffd6-c89a-489a-b9dc-e5c1c267e102,Delivered
1444,1883,2020-06-29 01:14:55,959732aa-01c5-4416-8a60-067797539182,Delivered
1445,4216,2020-06-29 01:33:07,1168b59f-b1e3-45bf-b7bc-fd1daf349482,Delivered
1446,405,2020-06-29 01:51:27,544c63ea-7c23-41f5-9841-9960ade21c54,Delivered
1447,1794,2020-06-29 02:09:54,7ae9fb66-ec70-4182-9573-2b243acff263,Delivered
1448,766,2020-06-29 02:28:16,a00edb41-1c04-4dba-b7d4-431723d8c0c4,Delivered
1449,4713,2020-06-29 02:46:26,b3bd72c3-ab64-44d3-a6f9-2532c16aa849,Delivered
1450,4542,2020-06-29 03:04:45,d69281f1-1e9d-44b4-ab42-5fa8a3273ffc,Delivered
1451,1988,2020-06-29 03:23:08,e806c545-1004-4a21-a665-845fd321a0f7,Delivered
1452,1169,2020-06-29 03:41:34,2e95f6fc-6be7-46cf-9e50-8c35313c2768,Delivered
1453,1817,2020-06-29 03:59:55,d06df410-174c-4ef7-abcd-478f206f335f,Delivered
1454,2985,2020-06-29 04:18:09,004112e9-dca1-4402-ae6d-74e2b80b8c05,Delivered
1455,4533,2020-06-29 04:36:26,b803aff7-6e4b-4beb-8d1d-dc7fe609274d,Delivered
1456,4847,2020-06-29 04:54:49,4a84532e-2a0b-495e-9ccc-98068f465540,Delivered
1457,1056,2020-06-29 05:13:05,469d5ae2-0882-49fb-8201-0ae24d1b157d,Delivered
1458,4957,2020-06-29 05:31:30,a3a40b11-89eb-4492-96e2-4cf1ffeb3f58,Delivered
1459,3170,2020-06-29 05:49:44,ae8772cf-a7ad-4eb8-b12e-b286fd0a773f,Delivered
1460,2209,2020-06-29 06:08:09,0f2c95e5-baf0-4c8c-a551-c33c507ac593,Delivered
1461,358,2020-06-29 06:26:32,4039ce10-f9b9-40d8-97a0-87b7a1295b34,Delivered
1462,2186,2020-06-29 06:44:45,42e1121a-a2a9-488d-80f5-689b204145d4,Delivered
1463,1998,2020-06-29 07:03:08,d792631e-1d04-4995-a5be-ea7d56ea1882,Delivered
1464,3514,2020-06-29 07:21:28,f7682a3c-fd50-4225-8bb7-3b82d815c37a,Delivered
1465,3908,2020-06-29 07:39:55,81bde330-051f-4db6-96c7-886dda3171b3,Delivered
1466,4821,2020-06-29 07:58:13,49f1a917-d624-4aa0-a797-35dc7f925f52,Delivered
1467,2911,2020-06-29 08:16:26,d51e4f8e-c010-4ddd-a88b-b70820806e17,Delivered
1468,484,2020-06-29 08:34:49,b3c4cb0f-d843-4c5a-91d4-37adf8227bcc,Delivered
1469,5189,2020-06-29 08:53:14,21ea0edc-1984-4f79-a6af-b2d1135471b5,Delivered
1470,1176,2020-06-29 09:11:32,0b7cbd19-b968-47c5-87c8-e0f34b001e6e,Delivered
1471,4301,2020-06-29 09:29:45,1956b13b-fa4f-45cf-bc3c-407339ba56a9,Delivered
1472,3658,2020-06-29 09:48:04,91cfb05c-44cc-4eca-b622-1fa875e0256c,Delivered
1473,1718,2020-06-29 10:06:25,329ee42e-a87a-4c25-a377-cbdd8efa70f9,Delivered
1474,4568,2020-06-29 10:24:48,f99e3fe4-6d50-470b-9925-6801020b262a,Delivered
1475,2975,2020-06-29 10:43:09,4e44c0c1-40d0-43dd-a7fb-8454d779296d,Delivered
1476,4175,2020-06-29 11:01:31,97ea93f8-fd1c-4ee5-8081-24080139f9b1,Delivered
1477,2644,2020-06-29 11:19:45,ff973006-27da-45dd-899c-8441c5eaebe0,Delivered
1478,2596,2020-06-29 11:38:09,1d045c07-ef58-445c-8f73-93b466e6ccf2,Delivered
1479,3722,2020-06-29 11:56:33,d2fe6937-111e-4bfe-acd7-1098af0af3ce,Delivered
1480,4366,2020-06-29 12:14:50,cab4ea76-47e6-4ffe-80dc-ab14f3613547,Delivered
1481,4054,2020-06-29 12:33:12,9d1be460-7c75-4627-990d-1f1a6731dc3e,Delivered
1482,3953,2020-06-29 12:51:24,9a22b940-8d56-4e2e-8fbb-14fee881b596,Delivered
1483,4801,2020-06-29 13:09:51,1254e676-be4d-41b6-9b34-5125e638420c,Delivered
1484,3276,2020-06-29 13:28:10,c7957edf-33e1-4724-b580-878ff945b0c2,Delivered
1485,5235,2020-06-29 13:46:34,78c089ed-2eba-41f2-9977-ec294f91c123,Delivered
1486,4546,2020-06-29 14:04:51,ba769727-d43d-4e73-b588-6160aaf2b50f,Delivered
1487,3569,2020-06-29 14:23:10,473d7251-7eaf-4b7a-9f87-ff6f7897d565,Delivered
1488,1785,2020-06-29 14:41:27,d213463b-d3db-47bb-8258-31bb33fbea33,Delivered
1489,2817,2020-06-29 14:59:48,a54ad1ab-3312-4c36-82e6-2b20b97bc68c,Delivered
1490,2187,2020-06-29 15:18:11,d24d9212-ca95-45c0-9ced-1d315722d035,Delivered
1491,5139,2020-06-29 15:36:30,8b2a170c-e2e9-4d94-ae1a-994114ac11a5,Delivered
1492,3621,2020-06-29 15:54:44,00740ca5-372b-4e72-a040-8eacde2ecf4f,Delivered
1493,2775,2020-06-29 16:13:06,d0e671f9-495c-4aa3-ac49-019e66feb5be,Delivered
1494,2796,2020-06-29 16:31:29,b93b7b15-9bb3-407c-b80b-517e7c45e090,Delivered
1495,2667,2020-06-29 16:49:39,7cfd10d1-ff92-4513-b688-0ee179deaaef,Delivered
1496,1476,2020-06-29 17:08:09,9bfae0e7-27ee-497a-b853-e663578417e7,Delivered
1497,3987,2020-06-29 17:26:26,b011ddc3-632f-47cb-a68a-ad83678ecfed,Delivered
1498,3314,2020-06-29 17:44:55,b889fa0e-bbba-4e93-a41e-eff046a14073,Delivered
1499,4721,2020-06-29 18:03:06,d27f4e83-4730-4075-b5c5-766b1a732fe9,Delivered
1500,2673,2020-06-29 18:21:32,8b5b37ee-6d26-4ce1-b010-75149fc0674d,Delivered
1501,1075,2020-06-29 18:39:53,99c03934-ef53-4711-b5a6-72b2466d8aae,Delivered
1502,1198,2020-06-29 18:58:11,bedb6aec-0704-416f-b31c-0b43b6ff1b2e,Delivered
1503,289,2020-06-29 19:16:30,36543d2c-e485-4822-9dfa-ee0fc4b2db0e,Delivered
1504,3689,2020-06-29 19:34:39,3d7fefba-b18a-4571-8a5f-0fc7547c7513,Delivered
1505,2399,2020-06-29 19:53:08,70d44a58-e099-40ea-8c01-575013ff0be2,Delivered
1506,541,2020-06-29 20:11:32,123a3ba1-58b2-4e6e-84f9-52fef71e54e4,Delivered
1507,498,2020-06-29 20:29:46,5dbc7cb7-39c5-4795-9064-d1655d78b3ca,Delivered
1508,4832,2020-06-29 20:48:17,36ba2aec-a64e-4ac5-911d-a36cbbfa83bf,Delivered
1509,4816,2020-06-29 21:06:31,62942cf9-1e04-4862-9274-70f20df3eea1,Delivered
1510,3124,2020-06-29 21:24:50,c355dd01-24a6-4a99-b70e-539e39f18014,Delivered
1511,4722,2020-06-29 21:43:05,fec114d1-6db3-41e3-a608-fc59313954c5,Delivered
1512,1858,2020-06-29 22:01:24,fd883945-a5cb-4c96-a749-c4d70709d909,Delivered
1513,793,2020-06-29 22:19:43,9dd60e44-d07a-4b7c-a72d-30a05577faed,Delivered
1514,3994,2020-06-29 22:38:14,f3e1ad7a-6dba-4533-ab0d-4090783e1dc9,Delivered
1515,1981,2020-06-29 22:56:33,ff52151d-6455-4b5c-b126-8d20903af426,Delivered
1516,5102,2020-06-29 23:14:56,dc107cab-89ea-4e27-a2bd-182f3f5d4991,Delivered
1517,3923,2020-06-29 23:33:07,a9d41cae-8d0b-40e9-b198-d18dc0b81158,Delivered
1518,1900,2020-06-29 23:51:27,5c0b070b-3bf1-4d2b-99a7-0906b90ca28f,Delivered
1519,1912,2020-06-30 00:09:44,aafaef40-a269-4d41-a813-e9bb95ce6aa7,Delivered
1520,4376,2020-06-30 00:28:13,8a5382dc-9350-46d1-a21f-bfdff7b2a03f,Delivered
1521,3074,2020-06-30 00:46:29,c79d70a4-118a-4ec4-8d92-35a489912c27,Delivered
1522,2839,2020-06-30 01:04:51,3bde584c-b3eb-4d16-94d9-112799670674,Delivered
1523,440,2020-06-30 01:23:07,2e4d07d7-8d48-4b16-a2b0-91cbaa1f7c89,Delivered
1524,4436,2020-06-30 01:41:32,f42e5d43-3131-41be-b71c-7d809a998104,Delivered
1525,1022,2020-06-30 01:59:53,e4f7e8b7-2c26-4939-9efd-b10f53a2ed04,Delivered
1526,2053,2020-06-30 02:18:04,1ea9439f-dff5-41cf-aac3-718a6b4e7af6,Delivered
1527,912,2020-06-30 02:36:33,b839f128-77ba-4390-bfce-63098d8fa139,Delivered
1528,1199,2020-06-30 02:54:52,46f41ff2-be3d-4632-b51c-75443fa19f5a,Delivered
1529,118,2020-06-30 03:13:05,a5a8b97e-8464-4da5-ab78-3531e5d313df,Delivered
1530,2033,2020-06-30 03:31:26,2fef172f-0e5a-4376-b890-215f016bc6ed,Delivered
1531,4877,2020-06-30 03:49:55,1689f5d9-8691-4738-9324-c468d62795f6,Delivered
1532,869,2020-06-30 04:08:08,bedb6aec-0704-416f-b31c-0b43b6ff1b2e,Delivered
1533,2981,2020-06-30 04:26:27,0269c908-fd3e-4c51-b9f0-0e0968623eb7,Delivered
1534,1644,2020-06-30 04:44:55,1689f5d9-8691-4738-9324-c468d62795f6,Delivered
1535,3848,2020-06-30 05:03:08,0cb3ab29-b939-4732-b8ac-72ec61a4f950,Delivered
1536,1896,2020-06-30 05:21:30,938bb9e7-d978-4159-b13d-e653c1548934,Delivered
1537,3551,2020-06-30 05:39:57,bb3f926c-9869-4b47-b13d-63271768f0b1,Delivered
1538,3483,2020-06-30 05:58:16,a4fcaa1c-4195-4cf2-a86d-eff58b630fb6,Delivered
1539,3096,2020-06-30 06:16:22,898401f5-771d-40c8-a4b5-a230c0bb68a5,Delivered
1540,4279,2020-06-30 06:34:49,9d5f948a-713b-40c8-a1f8-2a289dcada5b,Delivered
1541,4091,2020-06-30 06:53:12,68a13141-37a2-4caf-925b-33a7b6310861,Delivered
1542,4680,2020-06-30 07:11:33,aebf938b-e79b-48f3-a0b2-789f6e8f99f8,Delivered
1543,927,2020-06-30 07:29:50,5a5a64ef-dfa2-4c4c-acec-c398c820c945,Delivered
1544,2048,2020-06-30 07:48:11,0c4379af-964a-451b-8c57-255194f653af,Delivered
1545,1939,2020-06-30 08:06:25,80cb08f0-70f3-4f66-b649-a1dc6d5c434a,Delivered
1546,3026,2020-06-30 08:24:52,62b99b72-6a26-4b09-9e53-80d7ed22889d,Delivered
1547,3253,2020-06-30 08:43:14,15a367e4-4039-432a-b16e-562e3d02f3db,Delivered
1548,2604,2020-06-30 09:01:36,02c03513-b40d-44ec-b2d4-bb4d9421803a,Delivered
1549,1672,2020-06-30 09:19:50,d511fb3e-86bf-4bf9-a23a-a2ba30529b0e,Delivered
1550,1164,2020-06-30 09:38:14,c05e4501-6048-4d1d-80b1-b80ea841bc39,Delivered
1551,1159,2020-06-30 09:56:32,382f9988-bdc2-42f8-a657-3ad75fd6640c,Delivered
1552,3841,2020-06-30 10:14:50,0e3eb8f1-8f23-41fd-9f45-8e7747a5eb37,Delivered
1553,356,2020-06-30 10:33:07,fda46669-e13c-4268-abf6-75a8bad23b47,Delivered
1554,188,2020-06-30 10:51:32,e4f7e8b7-2c26-4939-9efd-b10f53a2ed04,Delivered
1555,2238,2020-06-30 11:09:50,018ed8da-1977-4afd-ac8a-58be861fbe45,Delivered
1556,1936,2020-06-30 11:28:08,f82ac712-2e45-4d60-a6e4-3f5ec21b623c,Delivered
1557,3644,2020-06-30 11:46:31,e02b3312-b8f3-4031-8b86-4bf9873e9f75,Delivered
1558,5062,2020-06-30 12:04:52,08b05a0d-8f0d-412a-a2b1-97aa6c08a03d,Delivered
1559,1149,2020-06-30 12:23:05,be0749f9-f998-4937-aeda-1b400535bea3,Delivered
1560,1737,2020-06-30 12:41:27,50ed0b72-639d-468e-ab8a-1e97be4259e6,Delivered
1561,3951,2020-06-30 12:59:47,98330a26-c51c-451e-8caa-911a8c7abf26,Delivered
1562,2413,2020-06-30 13:18:04,e4db0751-f3a1-465f-bd2a-e0773d36e7fe,Delivered
1563,5249,2020-06-30 13:36:21,66887b8c-748b-4e47-ae9e-cbe11cfe94c3,Delivered
1564,2761,2020-06-30 13:54:52,ef141770-2f8f-41c0-998c-03ee060daa41,Delivered
1565,1969,2020-06-30 14:13:06,fc3e1166-082b-4924-a9a9-2e1b5eb6e386,Delivered
1566,4653,2020-06-30 14:31:30,7d6e50fb-c941-4f1e-b97d-612f627a271a,Delivered
1567,1792,2020-06-30 14:49:50,3f90e04e-9bfe-4fd4-a137-387b694baad2,Delivered
1568,4430,2020-06-30 15:08:04,0cb50483-3682-4db5-870c-2b007b2c08b6,Delivered
1569,3661,2020-06-30 15:26:28,0c4744e2-b989-4509-a7e2-7d8dc43ff404,Delivered
1570,5122,2020-06-30 15:44:52,58e99e9e-8f17-4bda-a82c-f08d3eddacb3,Delivered
1571,4304,2020-06-30 16:03:09,018ed8da-1977-4afd-ac8a-58be861fbe45,Delivered
1572,4793,2020-06-30 16:21:23,24867f54-16ac-4d42-9440-2ffdd06942cc,Delivered
1573,2782,2020-06-30 16:39:47,43dd2872-f10e-45b6-98fd-f4aad45905ba,Delivered
1574,1974,2020-06-30 16:58:08,0cb50483-3682-4db5-870c-2b007b2c08b6,Delivered
1575,2745,2020-06-30 17:16:31,49f48b44-2a8e-4922-b2ff-2ff8c52b43f3,Delivered
1576,3880,2020-06-30 17:34:48,a289ca2c-0135-4864-a710-865d4cf604d8,Delivered
1577,3867,2020-06-30 17:53:03,72994d99-e815-486e-9b8e-bfccbc230e4b,Delivered
1578,1210,2020-06-30 18:11:23,210907af-2675-4546-8693-f6a8506841ff,Delivered
1579,2182,2020-06-30 18:29:51,6fc26dd9-832e-449e-88f5-b7e3e79e4a4a,Delivered
1580,1368,2020-06-30 18:48:02,e8ab7a8c-eb5e-4feb-aa0d-8a235aef1842,Delivered
1581,5200,2020-06-30 19:06:28,36a73f97-5107-4471-9609-f34235123c63,Delivered
1582,3727,2020-06-30 19:24:47,360b9723-ef31-4202-9aba-67184676f6c2,Delivered
1583,3807,2020-06-30 19:43:05,b1eb4959-3cf7-4e0b-9473-24d0f900b0ab,Delivered
1584,1169,2020-06-30 20:01:31,f48751db-ecd5-4e3c-9fef-82d45c4cf51a,Delivered
1585,2657,2020-06-30 20:19:47,69efa81b-e1d4-415b-9639-71450fae5bb6,Delivered
1586,237,2020-06-30 20:38:06,48504eb2-f982-44ac-919b-0555539f525d,Delivered
1587,2983,2020-06-30 20:56:28,1dcab6d3-e5df-41f5-bf91-ef2872c14271,Delivered
1588,1137,2020-06-30 21:14:53,85b1b737-4c1f-4039-8d22-d7ea7483172f,Delivered
1589,2557,2020-06-30 21:33:07,9f886e97-dc28-4690-a011-8f8fb3ce5bfe,Delivered
1590,4214,2020-06-30 21:51:23,c07ba51e-48d5-4efb-bce7-95fd6243666a,Delivered
1591,65,2020-06-30 22:09:46,00740ca5-372b-4e72-a040-8eacde2ecf4f,Delivered
1592,4516,2020-06-30 22:28:03,b7d5094b-4df4-4579-a49a-dadfef26a0f7,Delivered
1593,3169,2020-06-30 22:46:28,09920b2e-4e07-41f7-aca6-47744777a2a7,Delivered
1594,4045,2020-06-30 23:04:55,e1d2ec50-2970-43be-aeb7-fc90779086b7,Delivered
1595,78,2020-06-30 23:23:12,c01afde0-020b-4220-8006-2a40245cad8c,Delivered
1596,4046,2020-06-30 23:41:32,b535e4ad-3f3c-4b05-9715-9dc7077239de,Delivered
1597,1478,2020-06-30 23:59:54,ea84753c-3c7c-4ab4-a60b-b6fa7f191c25,Delivered
1598,35,2020-07-01 00:18:08,d2d8147f-0f24-42c3-bcbe-a232bab7e94d,Delivered
1599,2582,2020-07-01 00:36:32,a63e6cbf-29d7-4b3a-8298-d1d91f129bfa,Delivered
1600,3582,2020-07-01 00:54:57,3d8bb35f-761d-43a8-84a5-d7beff8bc8c0,Delivered
1601,146,2020-07-01 01:13:13,b2aabf67-2558-4d39-a4b9-c3aed28e2262,Delivered
1602,837,2020-07-01 01:31:31,2e4d07d7-8d48-4b16-a2b0-91cbaa1f7c89,Delivered
1603,1347,2020-07-01 01:49:54,8770aa6d-44e7-4219-9ab4-71b3fd828f36,Delivered
1604,1067,2020-07-01 02:08:12,d85e36ba-bf6e-42e6-81a1-d8f555f6cf93,Delivered
1605,992,2020-07-01 02:26:22,aafaef40-a269-4d41-a813-e9bb95ce6aa7,Delivered
1606,4172,2020-07-01 02:44:53,c5b52a98-63db-4924-98d3-c05a319dd8ac,Delivered
1607,4303,2020-07-01 03:03:03,c3801e4e-9cdf-4ca8-80ec-7c7ce09a84fa,Delivered
1608,740,2020-07-01 03:21:26,8d23133d-113b-4798-a714-5418302835f0,Delivered
1609,560,2020-07-01 03:39:44,7250b108-96cc-45f7-b3f0-0e38d7277a8d,Delivered
1610,4612,2020-07-01 03:58:11,7991a67e-5d9b-4c51-8191-856551ebebca,Delivered
1611,1767,2020-07-01 04:16:31,7b56f6cc-5f6d-41a1-b98c-a128aaff24a7,Delivered
1612,2253,2020-07-01 04:34:47,cd7db0b6-ac65-4207-a055-b6510873f085,Delivered
1613,4942,2020-07-01 04:53:08,095c73c4-fa7d-4910-ac92-e7289058d9c6,Delivered
1614,2305,2020-07-01 05:11:24,0ce88e06-0088-4591-8be1-329bb8241c9e,Delivered
1615,1275,2020-07-01 05:29:54,8dc0c122-531b-4cf6-8b6a-defde718f3a8,Delivered
1616,3308,2020-07-01 05:48:06,9747c3ce-b89d-4992-bf3d-f4ecc5a668fe,Delivered
1617,5038,2020-07-01 06:06:35,7da40dc7-cacd-437c-90f0-6d72ae9c9472,Delivered
1618,3566,2020-07-01 06:24:48,fdc1116b-a994-4723-b3b0-ef0f6882b5d7,Delivered
1619,5096,2020-07-01 06:43:11,4e3dc511-426f-4fdd-9e15-58a7c74c9ff4,Delivered
1620,3096,2020-07-01 07:01:27,a11ef46f-dedf-48c8-94b0-3c9572608c5f,Delivered
1621,1717,2020-07-01 07:19:46,8a740ed4-b238-4131-b654-1e031c1ae7c6,Delivered
1622,4979,2020-07-01 07:38:15,1cffc28b-f58b-4d0f-b4fb-89cf6ed80291,Delivered
1623,3004,2020-07-01 07:56:29,4c9184ea-2127-4db8-ab87-c966af888b5e,Delivered
1624,1408,2020-07-01 08:14:57,fdf9d37f-2115-4004-99f2-0d56f8e5d016,Delivered
1625,748,2020-07-01 08:33:02,570f90c7-c8c0-4212-bd8a-488747480bb7,Delivered
1626,2688,2020-07-01 08:51:30,0cb50483-3682-4db5-870c-2b007b2c08b6,Delivered
1627,4484,2020-07-01 09:09:50,1772332f-facc-4f13-b229-2c25f7c360ca,Delivered
1628,1349,2020-07-01 09:28:15,4e44c0c1-40d0-43dd-a7fb-8454d779296d,Delivered
1629,3098,2020-07-01 09:46:29,a426a252-50ca-4a4d-b477-306985c3e0a6,Delivered
1630,1962,2020-07-01 10:04:46,dfb69542-c032-4c9a-bc06-ddd6282fbe37,Delivered
1631,2322,2020-07-01 10:23:16,a70432ad-2d7b-4c00-ad48-4c90a5934aaf,Delivered
1632,674,2020-07-01 10:41:36,038bad45-2da7-40ed-ad24-a18dcf4ae139,Delivered
1633,2927,2020-07-01 10:59:45,cc09417b-a314-4752-9790-dd789d2d24f4,Delivered
1634,2827,2020-07-01 11:18:08,28798011-16bb-4213-aac0-92cc362446f9,Delivered
1635,2784,2020-07-01 11:36:31,c2af1853-e251-4ed4-ac53-e686a5d5c6c5,Delivered
1636,1532,2020-07-01 11:54:59,092a278e-4d04-4ce3-bc18-e8a0491a9fb5,Delivered
1637,1902,2020-07-01 12:13:12,69f506f5-61ae-4a62-8e65-8a41386c1995,Delivered
1638,4018,2020-07-01 12:31:29,46edff4c-918c-465a-8e03-2c30cff1a387,Delivered
1639,2315,2020-07-01 12:49:51,8bac2e13-8ff6-4e03-b0ae-961a07020835,Delivered
1640,3304,2020-07-01 13:08:11,54b6faaf-c7fd-4abc-83b1-eaf7979f46f6,Delivered
1641,786,2020-07-01 13:26:29,122fb19c-8b5e-4502-895a-b70ac68178ed,Delivered
1642,850,2020-07-01 13:44:53,5617503f-933e-45e3-be3f-82cdf5f1bd42,Delivered
1643,544,2020-07-01 14:03:09,9955397c-d668-40d7-ae63-0f4a3aa8a523,Delivered
1644,2321,2020-07-01 14:21:21,fbd0ad8d-0d41-4dcd-b1d3-cf93700d8f20,Delivered
1645,2439,2020-07-01 14:39:48,8d23133d-113b-4798-a714-5418302835f0,Delivered
1646,3647,2020-07-01 14:58:08,bd446035-3a6f-49b0-a1c3-d346d12cb877,Delivered
1647,478,2020-07-01 15:16:32,a4e927f7-53bb-4f85-9284-26d150330d59,Delivered
1648,4162,2020-07-01 15:34:54,657b8b5a-9899-4670-a810-98d4293f5933,Delivered
1649,552,2020-07-01 15:53:08,60519db3-763d-41c8-aaf2-630799feefd5,Delivered
1650,4854,2020-07-01 16:11:20,11f55a4a-b03d-4d49-91ac-df8485164b4d,Delivered
1651,2474,2020-07-01 16:29:46,90e250f0-873f-4bfb-9018-e0325272dc27,Delivered
1652,2152,2020-07-01 16:48:07,0ad9cfa9-4663-4637-969e-e19bd1466563,Delivered
1653,2640,2020-07-01 17:06:31,a0927240-5732-43ef-a3dc-6ea716b15372,Delivered
1654,2727,2020-07-01 17:24:52,fe00d7b6-7c1a-482d-8552-cb9654f98286,Delivered
1655,3924,2020-07-01 17:43:09,b2d729d1-5aef-4dbf-bdf5-6d99c6e86e12,Delivered
1656,3068,2020-07-01 18:01:33,a63e6cbf-29d7-4b3a-8298-d1d91f129bfa,Delivered
1657,498,2020-07-01 18:19:49,1e58593d-6395-41ca-9fb0-a9607337ce18,Delivered
1658,4416,2020-07-01 18:38:07,239e42a6-e8d8-404e-91f3-d713a2806ad0,Delivered
1659,1358,2020-07-01 18:56:28,386fe76e-5573-45ae-8474-64afbd48e1b3,Delivered
1660,2814,2020-07-01 19:14:49,ba0c2cb6-26b8-488f-81ad-0fa52eb04940,Delivered
1661,4861,2020-07-01 19:33:06,e8e48eb7-0b66-4087-b280-1c3a62804a5c,Delivered
1662,5137,2020-07-01 19:51:33,90e250f0-873f-4bfb-9018-e0325272dc27,Delivered
1663,712,2020-07-01 20:09:45,49e88e2d-7b80-4e78-9262-8bdabe0507d8,Delivered
1664,1550,2020-07-01 20:28:12,e498d84e-29f9-4657-9511-bb203f6e0fda,Delivered
1665,330,2020-07-01 20:46:29,d37f2c71-3ed8-4b5c-b65d-06bb3ca69943,Delivered
1666,4612,2020-07-01 21:04:49,ce6ab068-bb20-477e-b8d6-7eca3f5b6575,Delivered
1667,1649,2020-07-01 21:23:10,095c73c4-fa7d-4910-ac92-e7289058d9c6,Delivered
1668,4772,2020-07-01 21:41:25,3b0aaa5e-85fa-4ab8-ab9b-6c2dbd36763d,Delivered
1669,5245,2020-07-01 21:59:51,91fd772f-12c5-4fbe-bb74-7bf766dddc78,Delivered
1670,3945,2020-07-01 22:18:13,6458e9e3-6233-4d75-80f2-b91560bff36a,Delivered
1671,4966,2020-07-01 22:36:24,a4ea1f55-4f9e-4efa-ab32-343676b69593,Delivered
1672,2793,2020-07-01 22:54:49,08501583-c08b-411b-9ae7-06582e2d8c26,Delivered
1673,5102,2020-07-01 23:13:10,516dc1f4-0c1f-4b53-8146-66314e3a35ee,Delivered
1674,2577,2020-07-01 23:31:32,2ab5209d-519d-41ed-a57d-4e67569cad0e,Delivered
1675,2533,2020-07-01 23:49:52,828d99c3-9514-4e1b-83e4-20e989af861d,Delivered
1676,3643,2020-07-02 00:08:13,c912eaa1-6c6c-4096-8194-ab220e1830c0,Delivered
1677,1772,2020-07-02 00:26:26,68a13141-37a2-4caf-925b-33a7b6310861,Delivered
1678,210,2020-07-02 00:44:50,0d748c4b-8fae-47e7-80f5-bfbae8c4c2f1,Delivered
1679,4913,2020-07-02 01:03:06,cb70731b-cf70-437b-bb3d-9142323f61db,Delivered
